,index,text,likes,Date,Time,confidence
27394,27200,"but the social media attacks on indian officials could also be the work of pakistani social media cells, so you can't really blame our people alone",0,2025-05-31,10:08:36,[0.97234744]
27395,10833,"it is the difference between other youtubers and dhruv
he always pointed out what is wrong inside the country
we can't ignore this",0,2025-06-01,05:21:14,[0.9723486]
27396,3910,"i hope you are satisfied now
your air chief told you the truth
fake is always fake,",1,2025-06-01,14:11:11,[0.97235304]
27397,2533,bro speak properly  you're not speak properly urdu  four is missing to china   eat some poop you nob,1,2025-05-31,15:57:37,[0.9723544]
27398,27280,you are the trust worthy person dhruv sir in your previous video i had some doubts but this one really reflects your credibility and efforts in providing the right information i really admire you sir from pakistan,0,2025-05-31,10:06:39,[0.9723748]
27399,26920,"my friend dhruv, first let's make one thing very clear: we don’t care about pakistani government and neither their establishment or army but what we requested is: true facts, reality and honesty but you still trying to defend yourselves like godi-media!
look, you don’t need to prove anything because we always like you but your last video make us doubts on your credibility because you didn’t really proved anything and provides real proofs!
however, whatever happens its for better and thanks for doing last video and specifically this video because its proofs there's no difference between you and godi-media!
there's a very fine line between truth and fake and thats what make people honest and coward/corrupt.. however, its too late so thank you and wish you all the best!",0,2025-06-03,00:03:01,[0.9723752]
27400,33289,"where is ""my response to pakistani people"" ?",0,2025-06-04,16:57:30,[0.9723796]
27401,34250,"also, i have not been able to find any answer that pakistani media journalists raise again because you have no answer to all of that",0,2025-05-31,08:11:18,[0.97239447]
27402,18679,"day by day, becoming more trustworthy than main stream media",0,2025-05-31,15:14:31,[0.9723957]
27403,2750,brother also make video on bla and india relation,1,2025-05-31,17:39:28,[0.9723972]
27404,3390,according to godi media pakistan is fully destroyed by india and i m watching from my graveyard,1,2025-05-31,07:49:33,[0.9723]
27405,35940,according to godi media pakistan is fully destroyed by india and i m watching from my graveyard,0,2025-05-31,07:49:15,[0.9723]
27406,990,why india has not been able to arrest single teerorist who attacked pehlgam?,3,2025-05-31,11:21:01,[0.97240347]
27407,24111,"very true
this is the fact of pakistan
everything based on lie",0,2025-05-31,11:29:14,[0.9724096]
27408,38044,1st view and first like and first comment on this video,0,2025-05-31,07:35:49,[0.97241926]
27409,30468,your information is more than 90 percent is wrong bro,0,2025-05-31,09:06:43,[0.97242284]
27410,9444,"why only muslims carry out this kind of terror attacks?
you tried to cover up the mentality they carry but you won't have the answer for question above",0,2025-06-01,11:45:15,[0.97242415]
27411,25873,totally rubbish,0,2025-05-31,10:40:57,[0.9724281]
27412,852,ye sab chije ek side pe but the way pak's def minister was speaking english made feel ashamed of our ministers,3,2025-06-02,10:07:17,[0.97244096]
27413,27326,"mr dhruv, it's understandable that you, being an indian have a bias
additionally, you do have a vast fan base in india that you probably dont want to hurt
over the period of time, you worked hard upon developing your image as someone who worked with solid research based analysis
your information about pakistan is very limited which in turn is gravely affecting your standing
i would suggest you to get your record straight about pakistan without any bias
not only international media but indian polititians themselves have started accepting the losses relating to indian fighter jets
covering up facts will only get your reputation damaged
there are numerous people who expect better from you!
furthermore, as you already proudly proclaim (and i appreciate it) your support for the suppressed in gaza and other parts of the world, you are expected to raise your voice for the oppressed kashmiris in indian occupied kashmir
that would actually be courageous on your part",0,2025-05-31,10:06:22,[0.9724428]
27414,34170,i believe in you,0,2025-05-31,08:12:23,[0.97244394]
27415,13075,"hahaha when you are uploading
your defence chief of staff accept .. the losses",0,2025-05-31,21:13:54,[0.9724439]
27416,13099,"gg dear you have talked about everyone with logic but in sindoor u have only used reference of godi media to whom u called during modi elections,, why you have not used any refernce from international media",0,2025-05-31,21:09:07,[0.97245157]
27417,17136,no it's your own thinking that pakistani people criticized or exposed you on previous video but the reality is different that pakistani people blame you by showing false statement just like godi media did,0,2025-06-01,21:09:38,[0.9724753]
27418,32365,thank you so much,0,2025-05-31,08:37:37,[0.97247803]
27419,11465,thank you so much,0,2025-06-01,03:33:06,[0.97247803]
27420,20096,thank you so much,0,2025-05-31,14:04:09,[0.97247803]
27421,1352,"as a pakistani, that is very true our army have spreaded misinformation especially in the books
what can the people even do!
this time they’re defending",2,2025-05-31,09:19:24,[0.9724802]
27422,29552,dhruv it's been quite a few days from master ai course(25 may) but till today (3rd june) you haven't sent certificate email,0,2025-06-03,13:49:52,[0.9724825]
27423,9019,please talk for bangalore,0,2025-06-01,11:28:38,[0.9724856]
27424,22739,bihar election,0,2025-05-31,12:14:49,[0.97248733]
27425,353,syed muzzamal is your father dhruv,18,2025-05-31,11:24:27,[0.97250056]
27426,30273,"sham on you you are supporting modi to stop water, but this is not more than a day dream loser",0,2025-06-03,18:26:33,[0.97250444]
27427,8016,"daikhiya dhruv bhai ham being a pakistani bhi ap ki izzat kartay kartay hain but why whole india is unable to understand the fact that the terrorists even if they only are the residents of this state and not have been claimed as the part of the islamic repuclic of pakistan are responsible for the attack even then you are not supposed to attack pakistani civilian localities we offered the government of india officially to join hands to find those culprits but india behaved arrogantly you should have joined hands and we would have fought together
offcourse it is impossible to eradicate all possible villains of the society in either pakistan or india many cases for which your own people are responsible are yet to be punished
i would ask you that wether justice was served to the family of sidhu moose wala after the trajic incident",1,2025-06-02,09:41:08,[0.97250944]
27428,1332,"but bro syed muzammil shah and other liberal pakistani youtubers also pointed some flaws
they didn't deny that those terrorists operate in pakistan",2,2025-05-31,09:28:51,[0.9725271]
27429,28803,"if there was not any damage in indian side, why there was a ban even on local indian media except godi media?
put international media aside
as for as you are saying masood azhar brother, abdul rauf azhar is a common man
according to you and indian media, at the same time he is dead and at the same time he is leading a janaza prayer
atleast do a research first and then talk",0,2025-06-03,09:14:58,[0.9725308]
27430,14083,"druv speak about siang dam, which we local are protesting against it, our livelihood and ancient myths, culture, heritage and nature customs and ancestry roots linkage to these rivers and forest, as animism our belief is as entity deities, which was our landmark since before british era and now under indian government",0,2025-05-31,19:19:32,[0.97253394]
27431,30793,modi has destroyed india and it will never recover,0,2025-05-31,09:01:27,[0.97254395]
